"Sample","Factor1","Factor2","Factor5"
"LNEN099_TU2",-1.17478311061859,-1.54969465732574,-0.299476355314255
"LNEN100_TU1",-2.47838592529297,-1.5211569070816,-0.168461874127388
"LNEN101_TU1",-0.739431917667389,2.25874710083008,-0.0407698079943657
"LNEN102_TU1",-0.00538854068145156,1.61655044555664,-0.0908498764038086
"LNEN103_TU2",-2.08279919624329,-1.23388886451721,0.34696900844574
"LNEN104_TU3",-1.92549586296082,-1.36903464794159,-1.01440286636353
"LNEN105_TU1",-1.73080098628998,-1.04725623130798,-0.329376071691513
"LNEN106_TU1",3.83535981178284,-0.769832372665405,0.888151943683624
"LNEN107_TU2",-0.387809365987778,-0.956517159938812,-1.94917869567871
"LNEN108_TU1",-1.96552670001984,-1.41576647758484,-0.49680033326149
"LNEN109_TU",-1.88902056217194,-0.822323501110077,0.724617719650269
"LNEN110_TU",0.920869946479797,-1.11513352394104,-0.473371177911758
"LNEN111_TU2",2.0466845035553,-0.752440452575684,-0.751164197921753
"LNEN112_TU1",-0.289283365011215,1.87925541400909,0.261155188083649
"LNEN113_TU2",-1.15302777290344,0.164640933275223,-0.153070852160454
"LNEN114_TU2",-0.373353660106659,1.60519123077393,-0.676350653171539
"LNEN115_TU1",-0.00704197119921446,2.21052932739258,-0.00986740924417973
"LNEN116_TU1",3.64986157417297,-0.743047833442688,0.0575391240417957
"LNEN117_TU1",-1.73065578937531,-0.183514401316643,1.15053367614746
"LNEN118_TU2",-0.0969040393829346,1.84295058250427,0.338058859109879
"LNEN119_TU3",2.41350293159485,-0.442277550697327,1.17387735843658
"LNEN121_TU",0.00525240087881684,2.03643894195557,-0.279698401689529
"LNEN122_TU",1.95986866950989,-0.218388810753822,-0.173913359642029
"LNEN123_TU",-1.66532385349274,-0.47685495018959,0.0808278918266296
"LNEN125_TU",2.73042011260986,-0.419930994510651,0.646315455436707
"LNEN126_TU",3.01706981658936,-0.798812866210938,1.73110008239746
"LNEN127_TU",-0.149191215634346,2.59056210517883,1.00646936893463
"LNEN128_TU",-0.203557685017586,1.96883857250214,0.181282311677933
"LNEN129_TU",-0.380321651697159,2.10849523544312,0.0156530421227217
"LNEN130_TU",2.88972449302673,-0.773333251476288,1.36145722866058
"LNEN131_TU",2.44176936149597,-0.660043895244598,0.467525631189346
"LNEN132_TU",2.55327343940735,-0.516702234745026,0.327461302280426
"LNEN133_TU",3.38978457450867,-0.704389274120331,0.0776439979672432
"LNEN134_TU",-0.716258466243744,-0.983866453170776,-1.07501220703125
"LNEN135_TU",-2.014399766922,-1.41854500770569,-0.0143352327868342
"LNEN136_TU",-2.37809371948242,-0.782028138637543,1.6867448091507
"LNEN137_TU",-0.146619200706482,1.72851490974426,-0.162768661975861
"LNEN139_TU",-1.87106788158417,-1.41221976280212,0.27438497543335
"LNEN140_TU",-2.20153880119324,-1.44881856441498,0.239120185375214
"LNEN142_TU",3.2423734664917,-0.761651873588562,0.794359922409058
"LNEN143_TU",-2.05529999732971,-0.98818027973175,1.16722059249878
"LNEN145_TU",0.108021698892117,1.96972942352295,0.223722100257874
"LNEN146_TU",-1.70956718921661,-1.42259323596954,-0.452673643827438
"LNEN147_TU",-1.95471143722534,-1.60806369781494,-0.0610986202955246
"LNEN148_TU",-2.06834745407104,-1.36127245426178,0.53729921579361
"LNEN151_TU3",0.0679459348320961,1.62128031253815,-0.567399382591248
"LNEN152_TU",-0.0998199656605721,1.38874232769012,-0.853832960128784
"LNEN153_TU6",2.78625559806824,-0.667105793952942,0.238667473196983
"LNEN154_TU3",-0.186334952712059,1.63543856143951,-0.487357288599014
"LNEN155_TU7",-0.0667996406555176,2.21577668190002,0.250508010387421
"LNEN156_TU",-1.60629940032959,-0.785688459873199,-0.339292943477631
"LNEN157_TU2",-2.20799398422241,-0.521841764450073,0.763270914554596
"LNEN158_TU",2.94023728370667,-0.848636567592621,1.12284982204437
"LNEN159_TU2",3.06325912475586,-0.924635291099548,1.28059148788452
"LNEN161_TU",-0.226743519306183,1.58412289619446,0.263011962175369
"LNEN162_TU",-1.79434585571289,-0.742964029312134,0.428441196680069
"LNEN163_TU",-0.184606656432152,1.52495360374451,-0.308431416749954
"LNEN164_TU2",2.95636892318726,-0.901213943958282,0.994306743144989
"LNEN165_TU2",-0.312649756669998,2.06338548660278,0.385660082101822
"LNEN166_TU2",-0.369062662124634,1.81996440887451,-0.319026291370392
"LNEN167_TU2",2.30557060241699,-0.870819985866547,-0.867854595184326
"LNEN168_TU1",0.0738260447978973,2.16329979896545,0.26525491476059
"LNEN169_TU1",-2.91537427902222,-1.4852888584137,1.2836686372757
"LNEN170_TU4",0.801566600799561,-0.930101096630096,0.145952999591827
"LNEN171_TU1_R1",-2.13172602653503,-0.960344672203064,1.9640611410141
"LNEN172_TU",0.174667954444885,1.87187302112579,0.562375605106354
"LNEN173_TU",-0.0727144852280617,2.60404348373413,0.601604044437408
"LNEN174_TU",3.02114844322205,-0.64592182636261,0.860947608947754
"LNEN175_TU",-1.42286539077759,-0.406890153884888,0.487022638320923
"LNEN176_TU",-1.63767409324646,-0.909083247184753,0.12758032977581
"LNEN177_TU",0.388620257377625,1.97151601314545,0.60821396112442
"LNEN178_TU",-2.46708226203918,-1.42775619029999,-0.306985110044479
"LNEN179_TU",-1.37038922309875,-1.42870581150055,-1.35896551609039
"LNEN180_TU",0.246842890977859,-0.629998564720154,-4.23216581344604
"LNEN181_TU",-2.07135605812073,-0.970779836177826,1.54299020767212
"LNEN182_TU",-1.48471260070801,-1.38463079929352,-0.872153162956238
"LNEN183_TU",3.31921052932739,-0.754103004932404,1.06770765781403
"LNEN184_TU",-0.140605345368385,1.73878359794617,-0.678967475891113
"LNEN185_TU",2.49490284919739,-0.878431379795074,-1.14541137218475
"LNEN187_TU",-0.0717438384890556,2.02683639526367,-0.715936601161957
"LNEN188_TU",1.5835235118866,-0.185709238052368,-0.651147723197937
"LNEN190_TU",-2.05411648750305,-1.50503575801849,0.0110682155936956
"LNEN191_TU",-0.204431906342506,1.86393201351166,0.166372656822205
"LNEN192_TU",-1.96799993515015,-1.34886050224304,0.0574905835092068
"LNEN193_TU",-1.89659905433655,-1.02670443058014,0.257029682397842
"LNEN194_TU",2.76017379760742,-0.810778379440308,0.208852127194405
"LNEN195_TU",-1.94252252578735,-1.53828454017639,-1.15358936786652
"LNEN196_TU",-2.07789325714111,-1.45269381999969,0.082720585167408
"LNEN197_TU",-2.09375,-1.53165829181671,-0.278270095586777
"LNEN198_TU",-1.167200922966,-1.31665432453156,0.190873503684998
"LNEN199_TU",-0.34576815366745,2.14370584487915,0.100138880312443
"LNEN201_TU",0.0313101820647717,-1.24095416069031,0.0242115780711174
"LNEN202_TU",-0.116024449467659,1.83732104301453,-0.222189679741859
"LNEN203_TU",0.169298201799393,1.21204423904419,-0.175148546695709
"LNEN204_TU",-0.00597408693283796,1.75665080547333,0.203409284353256
"LNEN205_TU",-1.73483800888062,-1.12571346759796,-0.326327323913574
"LNEN206_TU",0.217939838767052,-0.686597466468811,-4.70728254318237
"LNEN207_TU",-1.7122859954834,-0.694431126117706,1.46709680557251
"LNEN208_TU",-2.04230213165283,-1.16623175144196,0.811873197555542
"LNEN209_TU",3.00245714187622,-0.861025393009186,0.228845417499542
"LNEN210_TU",-1.27037739753723,-1.76950192451477,0.786976516246796
"LNEN211_TU",-0.245176330208778,1.61785984039307,-0.455913484096527
"LNEN212_TU",-1.20137691497803,-1.10737419128418,-0.664589047431946
"LNEN213_TU",-0.291057586669922,1.81338608264923,-0.7283855676651
"LNEN214_TU",0.707995474338531,-1.19020819664001,-1.047642827034
"LNEN215_TU",-1.85539650917053,-1.40667974948883,2.305251121521
"LNEN216_TU",-1.48189556598663,-1.27430653572083,-0.810179948806763
"LNEN217_TU",-0.222893744707108,-0.0517595261335373,-3.25645184516907
"LNEN218_TU",2.44407844543457,-0.986818730831146,-0.844866573810577
"LNEN219_TU",-1.50629472732544,-1.47106099128723,-1.03515636920929
"LNEN220_TU",-1.58422863483429,-1.13572347164154,-0.464165598154068
"LNEN221_TU",-2.26100564002991,-1.35820162296295,1.00625371932983
"LNEN223_TU",-1.88514387607574,-1.36111855506897,-0.531032145023346
"LNEN224_TU",-0.172235488891602,1.32916080951691,-0.204367756843567
"LNEN225_TU",-1.01538300514221,0.0639365613460541,1.13047027587891
"LNEN226_TU",-0.2296172529459,2.17455720901489,0.0641882121562958
"LNEN227_TU",-0.228834331035614,1.73170077800751,0.0933729559183121
"LNEN228_TU",-0.10299401730299,1.45835137367249,-0.747357368469238
"LNEN229_TU",2.79441571235657,-0.820849120616913,-0.0355682596564293
"LNEN230_TU",-0.367244035005569,1.05319905281067,-0.636653661727905
"LNEN231_TU",-1.42176496982574,-1.27298486232758,-0.454355180263519
"LNEN232_TU",-1.73939192295074,-0.322403490543365,1.063756108284
"LNEN233_TU",-1.73728287220001,-1.41084051132202,-0.207079455256462
"LNEN234_TU",-1.56160056591034,-1.38645815849304,-0.774488806724548
"LNEN235_TU",0.309053272008896,1.75451099872589,-0.403858304023743
"LNEN236_TU",-1.99603307247162,-0.838860332965851,0.495739191770554
"LNEN237_TU",2.80994129180908,-0.668574810028076,-0.0693949609994888
"LNEN238_TU",-0.0898973196744919,-0.954924345016479,-0.831347763538361
"LNEN239_TU",3.26995611190796,-0.70001745223999,0.234503194689751
"LNEN240_TU",2.71017408370972,-0.550544500350952,-0.872048616409302
"LNEN241_TU",-0.103889510035515,0.982401609420776,-1.39951145648956
"LNEN243_TU",0.16096542775631,2.10725140571594,0.0314841531217098
"LNEN244_TU",-0.317295968532562,1.17130887508392,-0.774779975414276
"LNEN245_TU",-0.174494743347168,1.89286148548126,0.273216009140015
"LNEN246_TU",0.526244342327118,2.46792554855347,1.1038693189621
"LNEN247_TU",-0.208889961242676,2.12180805206299,0.179240465164185
"LNEN248_TU",-0.394710808992386,1.74096989631653,-0.0917941927909851
"LNEN249_TU",-1.73495090007782,-1.42882263660431,-0.758522570133209
"LNEN250_TU",0.318272203207016,1.07789039611816,-0.508233308792114
"LNEN251_TU1",3.2300443649292,-0.706457912921906,1.05974698066711
"LNEN252_TU",3.19417643547058,-0.875231504440308,0.716624140739441
"LNEN253_TU",0.0525461062788963,0.934776544570923,-1.03627049922943
"LNEN255_TU",-1.46359372138977,-1.36948609352112,0.589343905448914
"LNEN258_TU",3.10571384429932,-0.988351106643677,0.511621236801147
"LNEN263_TU",-0.253285348415375,2.2101845741272,0.516526460647583
"LNEN268_TU",-0.0937335267663002,2.34053921699524,0.388395756483078
"LNEN269_TU",-1.98505067825317,-1.42327046394348,0.0651485696434975
"LNEN270_TU",-0.137894511222839,2.08134007453918,0.0433674640953541
"LNEN272_TU",-2.05436372756958,-1.04818284511566,1.22860383987427
"LNEN273_TU",-1.96012663841248,-0.530014455318451,0.871313333511353
"LNEN274_TU",2.74903750419617,-0.6571364402771,-0.508059024810791
"LNEN276_TU",-2.00455594062805,-1.41032385826111,-0.00311189773492515
"LNEN277_TU",1.9378547668457,-0.681970715522766,-0.252388119697571
"LNEN278s1_TU1",0.453388899564743,-0.755799829959869,-4.75875663757324
"LNET10T",0.333524078130722,-0.207514896988869,-2.82727789878845
"LNET13T",-1.69396066665649,-0.66712486743927,1.17535984516144
"LNET14T",-1.42024457454681,-0.950389742851257,-0.602845251560211
"LNET16T",-0.60741400718689,-0.888201117515564,-1.6310977935791
"LNET19T",-0.112263232469559,1.66437649726868,-1.03412270545959
"LNET2T",0.424986213445663,0.0382903218269348,-0.000223558119614609
"LNET5T",-1.90620899200439,-1.29773163795471,0.435141980648041
"LNET6T",-2.15134453773499,-0.919455111026764,0.884733021259308
"Lu_Aty2",0.765903651714325,-0.655483901500702,-4.52060604095459
"S00016",-2.50171589851379,-1.34110867977142,1.13945150375366
"S00076",-1.2316220998764,-1.16362524032593,-0.40934345126152
"S00089",1.06557750701904,-1.5412495136261,0.457231879234314
"S00094",0.39542618393898,1.84205305576324,0.731220960617065
"S00118",0.92132580280304,-1.01639175415039,0.0549461096525192
"S00128",0.196358427405357,-0.934603929519653,0.166868507862091
"S00515",-0.199018120765686,1.74349343776703,0.0410149320960045
"S00516",-0.301166087388992,2.11587071418762,-0.0792511105537415
"S00520",3.24824357032776,-0.359427571296692,0.177181869745255
"S00716_B",3.73022818565369,-0.560215055942535,0.327632129192352
"S00858",0.0993010774254799,1.84350895881653,0.742562055587769
"S01060_B_TU",-2.51226854324341,-0.954129636287689,1.40189337730408
"S01103",0.012739472091198,2.03126001358032,0.777982354164124
"S01202",3.52409768104553,-0.508626103401184,1.12828588485718
"S01493",2.4699399471283,0.012170965783298,0.614495873451233
"S01501",-2.34177470207214,-1.47637522220612,-0.0667645931243896
"S01502",-1.8331470489502,-1.44949090480804,-0.237348109483719
"S01504_B_TU",-1.61522626876831,-1.34294390678406,-0.0811783820390701
"S01510",3.03303146362305,-0.717494487762451,1.19073903560638
"S01513",0.312593638896942,-0.724112749099731,-2.51076865196228
"S01515",-0.865578532218933,-0.366107881069183,-0.46321228146553
"S01519",-1.99821650981903,-1.15425527095795,1.12235343456268
"S01520",-1.58313643932343,-0.879620313644409,0.096027784049511
"S01521",-0.414021134376526,2.60885763168335,0.250848054885864
"S01522",-1.11483931541443,-1.53795170783997,-1.24374938011169
"S01526",-0.366318762302399,2.29772138595581,0.221558228135109
"S01528",-2.56042432785034,-1.20181953907013,1.29113602638245
"S01529",-0.0631074383854866,2.2592568397522,1.01235604286194
"S01531",-0.244659677147865,2.33255124092102,-0.00218641525134444
"S01532",-0.212540373206139,2.26701855659485,0.630001068115234
"S01536",-2.17299437522888,-0.735359489917755,1.52988970279694
"S01537",-0.040619682520628,2.11082744598389,0.286251246929169
"S01538",-0.127568423748016,2.06225824356079,0.0220869779586792
"S01539",-0.191839009523392,1.50639641284943,0.601187586784363
"S01540",-2.15795350074768,-0.734455227851868,0.665009498596191
"S01541",0.0834489837288857,1.25886118412018,-1.24042856693268
"S01543",-1.33917617797852,-0.933756947517395,-0.197950541973114
"S01545",-2.2879524230957,-0.703602910041809,0.983883798122406
"S01546",0.34726819396019,1.79397988319397,-0.422501504421234
"S01567",2.22947883605957,-0.573398053646088,-0.481263101100922
"S01572",-1.14505362510681,-1.11609554290771,0.263693183660507
"S01573",-1.95761692523956,-1.19751441478729,0.277680158615112
"S01576",-0.199396908283234,-0.0211380086839199,0.000471236038720235
"S01577",-2.2619526386261,-1.34466826915741,-0.31423631310463
"S01582",-0.0584517009556293,1.9368908405304,-0.0804144218564034
"S01583",-0.541273474693298,1.93851339817047,0.601214587688446
"S01584",-0.217824012041092,2.42075133323669,0.381963402032852
"S01585",-0.218536406755447,1.99947381019592,-0.183701753616333
"S01590",-1.36779749393463,-0.175174757838249,0.774378061294556
"S01593",0.38986948132515,2.42632818222046,0.50262463092804
"S01605_B_TU",0.145786479115486,1.65049850940704,-0.526457965373993
"S01666",2.62210416793823,-0.462348371744156,1.18389534950256
"S01731",0.379818618297577,1.41137862205505,0.61503803730011
"S01733",-1.69168055057526,0.12480678409338,1.48938584327698
"S01742",-2.12228679656982,-1.21026229858398,-0.51753568649292
"S01746",-1.83807492256165,-1.17225134372711,-0.285500079393387
"S02126",-1.43390595912933,-1.57618343830109,0.858459413051605
"S02154",-1.13198912143707,0.0407285988330841,0.173898845911026
"S02162",-1.21465420722961,-1.20591974258423,-0.642345070838928
"S02323",3.30785441398621,-0.574164152145386,-0.324675530195236
"S02325",3.08566975593567,-0.103608079254627,0.772890448570251
"S02326",0.0565800592303276,2.33183217048645,-0.138239443302155
"S02327",-2.16682887077332,-0.706326901912689,0.579987704753876
"S02330",-1.62675893306732,-1.24385786056519,-0.415401548147202
"S02331",-2.1355288028717,-0.944183588027954,0.39681339263916
"S02333",-1.61214506626129,-0.156909599900246,1.63556504249573
"S02334",-0.235752835869789,2.47705292701721,0.486638724803925
"S02335",-1.56117415428162,-1.05404531955719,0.441346764564514
"S02337",-1.92016577720642,-1.2823292016983,-0.49146980047226
"S02338",-0.366044789552689,2.12400770187378,0.431197911500931
"S02339",-0.296248853206635,2.01598858833313,-0.816520929336548
"S02340",-0.140388146042824,-1.02067255973816,-0.893742620944977
"SRR10720229",-0.798486709594727,-1.30719709396362,-2.076251745224
"SRR10720231",3.40883493423462,-0.262212365865707,0.981875896453857
