"Sample","Factor1","Factor2","Factor5"
"S01543",-1.38280995054868,-0.717985129308062,0.181174936321148
"S01545",-2.28580450653947,-0.76495067709573,0.464583042449367
"S01546",0.492489239974265,1.75324435088439,-0.346522576567382
"S01567",2.33788662210526,-0.66967175579098,-0.541041226099114
"S01572",-1.18903207103395,-0.906259989677804,0.752405122852491
"S01573",-1.99163485998921,-1.05292544513909,0.329118225604107
"S01576",-0.22068290753041,-0.00172306220842713,0.000518364675880873
"S01577",-2.39606679027752,-1.25208152521517,-0.47259007194694
"S01582",0.0748542070839916,1.88237119995552,-0.000157890325125075
"S01583",-0.457110635228477,1.86310272106618,0.587413312033894
"S01584",-0.0766047414711135,2.36363690329144,0.529953208152576
"S01585",-0.161823429151959,1.98085728653896,-0.0460887975366401
"S01590",-1.30900903610193,-0.278565238052707,0.345812234789964
"S01593",0.470008324818224,2.32142003837582,0.605404668591807
"S01605_B_TU",0.219377421081291,1.66680195677222,-0.262415999419043
"S01666",2.78373926286905,-0.656600231117759,1.12809452404475
"S01731",0.570517702847218,1.35726175211703,0.700663031404667
"S01733",-1.60020752468367,-0.0798227034399462,0.800796817171561
"S01742",-2.13338721524361,-1.02032547552087,-0.481451845286894
"S01746",-1.84502671221427,-0.925175049081824,0.0144213701888536
"S02126",-1.51882782830946,-1.55165609756789,0.754980132330839
"S02154",-1.03688245914407,0.00927826547407418,-0.063538539576587
"S02162",-1.28928785428192,-1.08654980229747,-0.53924135073416
"S02323",3.05350255508246,-0.661548872020913,-0.251618124353664
"S02325",3.07955744064987,-0.25703521509005,0.85711675854096
"S02326",0.225407285681353,2.33247119638175,0.14162074752351
"S02327",-2.20779896860939,-0.699159757992405,0.26668145368719
"S02330",-1.64922905795417,-0.990450316910155,-0.0902881436520641
"S02331",-2.1835457869809,-0.84854348066937,0.402026812378297
"S02333",-1.5250960101659,-0.297040183604769,1.1658839113073
"S02334",-0.0630788254910246,2.43957477065683,0.691068038932817
"S02335",-1.68024872244189,-0.94551906975607,0.555987480936299
"S02337",-1.93789561859878,-0.928333688895372,0.0535634726310063
"S02338",-0.210758938594763,2.10464897726615,0.614069265084095
"S02339",-0.122718741947584,2.00143704132255,-0.752074453185016
"S02340",-0.133053107824611,-0.975126013420587,-0.849085696950097
"SRR10720229",-0.869298260919401,-1.14707059282876,-2.00731148656797
"SRR10720230",1.55002200603485,-1.53251564502716,-0.0140332449227571
