"Sample","Morphology_LF","Adaptive-response_LF"
"MESO_046_T",0.413409978151321,-1.81472158432007
"MESO_047_T",-0.717697978019714,1.0215517282486
"MESO_048_T1",-0.0685359910130501,-1.28981149196625
"MESO_049_T",1.52389347553253,0.225233808159828
"MESO_050_T",-1.12888050079346,2.5483934879303
"MESO_051_T",0.235778152942657,0.129486367106438
"MESO_052_T2",1.39342141151428,0.531097054481506
"MESO_053_T",1.40511691570282,-1.13076460361481
"MESO_054_T",1.18725383281708,1.49738192558289
"MESO_055_T",-1.21319234371185,1.34906363487244
"MESO_056_T2",1.08425188064575,-0.602492868900299
"MESO_057_T2",1.59031045436859,-1.93576288223267
"MESO_058_T2",-0.32973313331604,1.60051083564758
"MESO_059_T1",0.99626499414444,1.81341242790222
"MESO_060_T",3.53910756111145,-0.47615060210228
"MESO_061_T",-2.60646200180054,2.90956044197083
"MESO_062_T2",1.25672996044159,1.71520483493805
"MESO_063_T",0.492583423852921,1.25280332565308
"MESO_064_T",0.325414955615997,-1.20926415920258
"MESO_065_T",1.50999975204468,0.909127295017242
"MESO_066_T",-0.0281613860279322,1.14182484149933
"MESO_067_T",0.534088373184204,0.466122418642044
"MESO_068_T",0.442132472991943,1.45007419586182
"MESO_069_T",1.20169448852539,0.716136336326599
"MESO_070_T",-1.5012618303299,1.44595086574554
"MESO_071_T",2.39805841445923,0.755733668804169
"MESO_072_T",-1.04363679885864,-1.1814843416214
"MESO_073_T",0.837567031383514,-0.182207405567169
"MESO_074_T",0.3144790828228,-1.97108447551727
"MESO_075_T",0.396390616893768,0.402191430330276
"MESO_076_T",0.425314754247665,0.511754810810089
"MESO_077_T",0.716131925582886,-1.36094486713409
"MESO_078_T",0.521737337112427,-1.52828562259674
"MESO_079_T",-1.10216975212097,2.85705089569092
"MESO_080_T",0.763672590255737,-1.34138011932373
"MESO_081_T",0.750147998332977,0.571194469928741
"MESO_082_T",-1.69733929634094,-0.885149240493774
"MESO_083_T",1.31046962738037,-1.53551185131073
"MESO_084_T",1.22679162025452,0.729170799255371
"MESO_085_T",3.36763954162598,-0.627729296684265
"MESO_086_T",1.13488411903381,1.26075518131256
"MESO_087_T",0.596872985363007,0.661532700061798
"MESO_088_T",0.749328672885895,-1.57862842082977
"MESO_089_T",2.8750274181366,0.348016142845154
"MESO_090_T",-0.315800905227661,2.3240077495575
"MESO_091_T",0.242469117045403,-1.09413552284241
"MESO_092_T",2.66139459609985,-0.222079932689667
"MESO_093_T",0.271098911762238,0.0830793976783752
"MESO_094_T1",-1.99391710758209,2.25422286987305
"MESO_095_T",-1.05122649669647,0.251927614212036
"MESO_097_T",-3.21718335151672,-2.23201823234558
"MESO_098_T",-3.65877532958984,-1.32295370101929
"MESO_099_T",-2.3214807510376,1.07456111907959
"MESO_100_T",-2.38632154464722,-1.2835898399353
"MESO_101_T",-2.73231911659241,-1.29127156734467
"MESO_102_T",-0.165826767683029,0.284978330135345
"MESO_103_T",-0.441497296094894,1.69178318977356
"MESO_104_T",-2.42035603523254,-1.69290637969971
"MESO_105_T",-2.08214616775513,-2.08113956451416
"MESO_106_T",-2.15218305587769,3.00320792198181
"MESO_107_T",-3.15181136131287,0.00283554918132722
"MESO_108_T",-3.74108529090881,-1.13577318191528
"MESO_109_T",-2.51535654067993,-1.18411099910736
"MESO_110_T",-2.17952728271484,-1.55526697635651
"MESO_111_T",1.19421947002411,-1.57747209072113
"MESO_112_T",-2.9395854473114,-1.99163460731506
"MESO_113_T",-2.31111264228821,-0.266266465187073
"MESO_114_T",-2.21384286880493,0.222977221012115
"MESO_115_T",0.810239851474762,0.0816569849848747
"MESO_116_T",0.430402308702469,0.556697726249695
"MESO_117_T",-1.69353306293488,0.230239242315292
