sample_id,manuscript_id,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
LNEN106_TU1,LNEN106,3.61056450338848,-0.942671620475543,1.72525753847988,0.381279906788803,0.872908212414837,-1.07112286705913,-0.374640105828681,-0.407167292694952,-0.0155045185672839,0.365613169294332
LNEN107_TU2,LNEN107,-0.434363862272589,-0.850427650120737,0.354614253393755,-1.39542692927441,-2.01210744043753,-0.0856541253142409,1.45905780041047,0.344181124926703,-0.184985765195877,0.221231059454479
LNEN108_TU1,LNEN108,-1.98854915330195,-1.08993162327007,-0.362120329751336,0.451876984453435,-0.0906127755361722,-1.83124002765991,-1.02265447468176,0.158369844794545,-2.43262922704475,0.327836547216703
LNEN109_TU,LNEN109,-1.90327773014908,-0.869173970156435,-0.0625341609956348,0.525359805416291,0.270916932965951,-1.39741808062174,-0.0170467967937837,0.475442092150122,1.86104359257526,0.762067559633757
LNEN110_TU,LNEN110,1.05032508405149,-1.11617426606531,-2.23698663887094,0.688506518533802,-0.381246608693083,1.15041745003119,2.03038382395289,-0.325054464924065,-0.257415724949285,2.79333694977432
LNEN111_TU2,LNEN111,2.09054055297667,-0.86406643065582,-1.32982771195981,-0.674529018241823,-0.953441170622427,-0.860038589938147,1.28833064564228,0.774243741724635,0.196849976701379,-0.115164699601351
LNEN112_TU1,LNEN112,-0.162448414324767,1.82859479860064,-0.421366399162044,0.101891726472861,0.290082953681876,-0.177508538730093,-0.576234258268506,-0.369964017076678,0.249166375530992,0.0503596554947808
LNEN113_TU2,LNEN113,-1.1500050100408,0.178475184582352,0.217013565777664,-0.047747531557513,-0.21051448117557,0.426142810963917,-0.564781972399182,-1.08423537032701,0.0810753881204015,-3.0444048385968
LNEN114_TU2,LNEN114,-0.232345134631887,1.63078652974308,-0.541868399877652,-0.708279037722866,-0.569690364989233,-0.471750070989215,0.50043908040638,-0.590995388888097,-0.397207696142446,0.167953098594669
LNEN115_TU1,LNEN115,0.102162610773293,2.1636801139375,0.26041654555437,-0.277179050242582,0.108453796510176,0.156032647985627,0.648877341616303,-0.266775332541198,0.0953616112086172,0.307056205335642
LNEN116_TU1,LNEN116,3.31971446458525,-0.872730921588657,3.16468585570282,0.237452331315989,0.046736169495326,0.253869259580864,-0.634938031345519,-0.715668899764692,0.31748572206356,1.09855862422633
LNEN117_TU1,LNEN117,-1.68060057787592,-0.343384564834198,-0.332867213728533,0.365223047494816,0.537665343976913,-1.35215928584667,0.935800764203584,0.296033087687752,2.8678817463823,1.24958389285509
LNEN118_TU2,LNEN118,0.0338774368773858,1.79511554620464,-0.394441256042218,0.504167625945636,0.422123299185374,-0.855458427492671,0.153767388533768,-0.341665662302472,-0.11377647465967,-0.00324067031532104
LNEN119_TU3,LNEN119,2.50390731828225,-0.603215600336785,-1.9586372094283,0.25667426588606,1.1828498852861,-0.296265693224199,0.229151451788654,-0.642547073587893,-0.464195049606189,-1.74259800426425
LNEN121_TU,LNEN121,0.119772070843514,2.00447141781261,-0.128114781690283,-0.071917897841486,-0.187140097678893,0.283221507205341,-0.226416017160383,-0.420455278733419,0.00124252514033798,0.0658541780688385
LNEN122_TU,LNEN122,2.05131214251865,-0.335769708379374,-1.69251233975409,0.44784946570225,-0.210617855375937,-0.878755152766749,1.27109180785687,0.32766330712096,-0.0966569266044503,-0.0493795028800353
LNEN123_TU,LNEN123,-1.65425522481124,-0.568542153691966,-0.166307978592986,0.316548848529789,-0.522868060148193,-2.44809229185231,0.33102093427795,0.701432664410706,2.19986088169951,0.366535979237849
LNEN125_TU,LNEN125,2.7575331272426,-0.605766876819633,-1.08939416796073,0.841874182392633,0.563554199827058,-1.179593780572,0.497738127764594,-0.490111160162866,-0.0416945535145069,-0.979874560168013
LNEN126_TU,LNEN126,3.09350548967332,-1.03813964279451,-2.22039896513719,0.347134155197275,1.6169133678123,0.220015195229415,-0.0619373513167297,-0.13420567030931,0.20712218258287,-0.970094183035423
